,Unnamed: 0,name,lat,lon,date,time,condition
0,0,IHDELNV,18.565305,73.909788,27-05-2020,2135,sick
1,1,IHDELNV,18.565323069,73.909788,27-05-2020,2136,sick
2,2,IHDELNV,18.565341138,73.909788,27-05-2020,2137,sick
3,3,IHDELNV,18.565359206900002,73.909788,27-05-2020,2138,sick
4,4,IHDELNV,18.565377275899998,73.909788,27-05-2020,2139,sick
5,5,IHDELNV,18.5653953449,73.909788,27-05-2020,2140,sick
6,6,IHDELNV,18.5654134139,73.909788,27-05-2020,2141,sick
7,7,IHDELNV,18.5654314829,73.909788,27-05-2020,2142,sick
8,8,IHDELNV,18.565449551900002,73.909788,27-05-2020,2143,sick
9,9,IHDELNV,18.5654676208,73.909788,27-05-2020,2144,sick
10,10,IHDELNV,18.5654856898,73.909788,27-05-2020,2145,sick
11,11,IHDELNV,18.565503758800002,73.909788,27-05-2020,2146,sick
12,12,IHDELNV,18.5655218278,73.909788,27-05-2020,2147,sick
13,13,IHDELNV,18.5655398968,73.909788,27-05-2020,2148,sick
14,14,IHDELNV,18.5655579657,73.909788,27-05-2020,2149,sick
15,15,IHDELNV,18.5655760347,73.909788,27-05-2020,2150,sick
16,16,IHDELNV,18.5655941037,73.909788,27-05-2020,2151,sick
17,17,IHDELNV,18.5656121727,73.909788,27-05-2020,2152,sick
18,18,IHDELNV,18.5656302417,73.909788,27-05-2020,2153,sick
19,19,IHDELNV,18.5656483106,73.909788,27-05-2020,2154,sick
20,20,IHDELNV,18.5656663796,73.909788,27-05-2020,2155,sick
21,21,IHDELNV,18.5656844486,73.909788,27-05-2020,2156,sick
22,22,IHDELNV,18.5657025176,73.909788,27-05-2020,2157,sick
23,23,IHDELNV,18.5657205866,73.909788,27-05-2020,2158,sick
24,23,EZNUPFQ,18.565064000000003,73.91019200000001,27-05-2020,1722,healthy
25,3,EZNUPFQ,18.565257,73.907837,27-05-2020,1732,healthy
26,21,EZNUPFQ,18.565138,73.907782,27-05-2020,1736,healthy
27,17,EZNUPFQ,18.565479,73.908889,27-05-2020,1756,healthy
28,19,EZNUPFQ,18.565214,73.908199,27-05-2020,1814,healthy
29,20,EZNUPFQ,18.565338,73.909245,27-05-2020,1818,healthy
30,10,EZNUPFQ,18.565482,73.908878,27-05-2020,1821,healthy
31,1,EZNUPFQ,18.565368,73.909667,27-05-2020,1837,healthy
32,8,EZNUPFQ,18.565033,73.907662,27-05-2020,1842,healthy
33,15,EZNUPFQ,18.565184,73.910431,27-05-2020,1842,healthy
34,4,EZNUPFQ,18.565359,73.91076,27-05-2020,1844,healthy
35,13,EZNUPFQ,18.565133,73.908511,27-05-2020,1913,healthy
36,6,EZNUPFQ,18.565103,73.90880899999999,27-05-2020,1916,healthy
37,9,EZNUPFQ,18.565428,73.90814499999999,27-05-2020,1922,healthy
38,0,EZNUPFQ,18.565243,73.910837,27-05-2020,1933,healthy
39,18,EZNUPFQ,18.565133,73.907838,27-05-2020,1943,healthy
40,5,EZNUPFQ,18.565335,73.909164,27-05-2020,1954,healthy
41,11,EZNUPFQ,18.565367000000002,73.90743499999999,27-05-2020,1955,healthy
42,12,EZNUPFQ,18.56522,73.908425,27-05-2020,2040,healthy
43,16,EZNUPFQ,18.565137,73.909138,27-05-2020,2111,healthy
44,22,EZNUPFQ,18.565023999999998,73.909571,27-05-2020,2122,healthy
45,14,EZNUPFQ,18.565054,73.909474,27-05-2020,2143,healthy
46,7,EZNUPFQ,18.565179999999998,73.910535,27-05-2020,2157,healthy
47,2,EZNUPFQ,18.565154999999997,73.910927,27-05-2020,2158,healthy
48,0,ESMPKBB,18.565305,73.909788,27-05-2020,2048,healthy
49,1,ESMPKBB,18.565323069,73.909788,27-05-2020,2049,healthy
50,2,ESMPKBB,18.565341138,73.909788,27-05-2020,2050,healthy
51,3,ESMPKBB,18.565359206900002,73.909788,27-05-2020,2051,healthy
52,4,ESMPKBB,18.565377275899998,73.909788,27-05-2020,2052,healthy
53,5,ESMPKBB,18.5653953449,73.909788,27-05-2020,2053,healthy
